


 10  1.165440012   0.06269821
 11  1.165440012   0.05737891
 12  1.167320011   0.04959350
 13  1.165440012   0.04449755
 14  1.165440012   0.03967448
 15  1.165440012   0.03363359
 16  1.165440012   0.02979748
 17  1.165440012   0.02840272
 18  1.165440012   0.02902124
 19  1.122200035   0.02564071
 20  1.122200035   0.02498166
 21  1.122200035   0.02364193
 22  1.122200035   0.02185156
 23  1.122200035   0.02133336
 24  1.122200035   0.02047306
 25  1.124080034   0.02027602
 26  1.122200035   0.01961183
 27  1.122200035   0.01952288
 28  1.084600055   0.01912813
 29  1.084600055   0.01861317
 30  1.084600055   0.01772382
 31  1.084600055   0.01643386
 32  1.084600055   0.01604893
 33  1.084600055   0.01541574
 34  1.084600055   0.01485770
 35  1.071440062   0.01449068
 36  1.071440062   0.01404771
 37  1.071440062   0.01380536
 38  1.071440062   0.01343202
 39  1.071440062   0.01280581
 40  1.071440062   0.01291128
 41  1.050760073   0.01244965
 42  1.050760073   0.01174144
 43  1.050760073   0.01142661
 44  1.050760073   0.01099610
 45  1.050760073   0.01051318
 46  1.050760073   0.01014944
 47  1.050760073   0.009743155
 48  1.050760073   0.009414367
 49  1.050760073   0.009021480
 50  1.050760073   0.008769257
 51  1.050760073   0.008345624
 52  1.050760073   0.008203921
 53  1.050760073   0.007997021
 54  1.050760073   0.007834770
 55  1.050760073   0.007713730
 56  1.050760073   0.007558316
 57  1.050760073   0.007434212
 58  1.050760073   0.007320869
 59  1.050760073   0.007242650
 60  1.050760073   0.007136208
 61  1.050760073   0.007158645
 62  1.050760073   0.007071530
 63  1.050760073   0.006970161
 64  1.050760073   0.007099576
 65  1.050760073   0.007164283
 66  1.050760073   0.007088403
 67  1.050760073   0.007039834
 68  1.050760073   0.007048225
 69  1.050760073   0.007014680
 70  1.050760073   0.006972069
 71  1.050760073   0.006988122
 72  1.031960083   0.006812918
 73  1.031960083   0.006593179
 74  1.031960083   0.006486651
 75  1.031960083   0.006351512
 76  1.031960083   0.006213748
 77  1.031960083   0.006092461
 78  1.031960083   0.005918234
 79  1.031960083   0.005811321
 80  1.031960083   0.005738808
 81  1.031960083   0.005598838
 82  1.031960083   0.005464674
 83  1.031960083   0.005344975
 84  1.031960083   0.005251470
 85  1.031960083   0.005167517
 86  1.031960083   0.005033636
 87  1.031960083   0.004979006
 88  1.031960083   0.004919700
 89  1.031960083   0.004801087
 90  1.031960083   0.004773196
 91  1.031960083   0.004695196
 92  1.031960083   0.004581096
 93  1.031960083   0.004480185
 94  1.031960083   0.004440244
 95  1.031960083   0.004394638
 96  1.031960083   0.004344556
 97  1.031960083   0.004337081
 98  1.031960083   0.004334087
 99  1.031960083   0.004259392
 100  1.031960083   0.004224548
 101  1.031960083   0.004249164
 102  1.031960083   0.004230830
 103  1.031960083   0.004176783
 104  1.031960083   0.004143705
 105  1.031960083   0.004162723
 106  1.031960083   0.004160285
 107  1.031960083   0.004126317
 108  1.031960083   0.004107946
 109  1.031960083   0.004138454
 110  1.031960083   0.004136908
 111  1.031960083   0.004122328
 112  1.031960083   0.004125389
 113  1.031960083   0.004167654
 114  1.031960083   0.004193728
 115  1.031960083   0.004237781
 116  1.031960083   0.004266715
 117  1.031960083   0.004320754
 118  1.031960083   0.004327188
 119  1.022560088   0.004297291
 120  1.022560088   0.004239875
 121  1.022560088   0.004192646
 122  1.022560088   0.004129446
 123  1.022560088   0.004096227
 124  1.022560088   0.004052985
 125  1.022560088   0.003973121
 126  1.022560088   0.003935588
 127  1.022560088   0.003892466
 128  1.022560088   0.003842511
 129  1.022560088   0.003821252
 130  1.022560088   0.003783411
 131  1.022560088   0.003731494
 132  1.022560088   0.003671952
 133  1.022560088   0.003629352
 134  1.022560088   0.003600597
 135  1.022560088   0.003560620
 136  1.022560088   0.003528920
 137  1.022560088   0.003496858
 138  1.022560088   0.003471018
 139  1.022560088   0.003433086
 140  1.022560088   0.003417329
 141  1.022560088   0.003398195
 142  1.022560088   0.003364191
 143  1.022560088   0.003337335
 144  1.022560088   0.003327938
 145  1.022560088   0.003309322
 146  1.022560088   0.003270801
 147  1.022560088   0.003241878
 148  1.022560088   0.003224908
 149  1.022560088   0.003216029
 150  1.022560088   0.003180141
 151  1.022560088   0.003186712
 152  1.022560088   0.003170334
 153  1.022560088   0.003164318
 154  1.022560088   0.003137639
 155  1.022560088   0.003148200
 156  1.022560088   0.003133982
 157  1.022560088   0.003124814
 158  1.022560088   0.003103430
 159  1.016920091   0.003092698
 160  1.020680089   0.003071890
 161  1.016920091   0.003039195
 162  1.016920091   0.003007146
 163  1.016920091   0.002986864
 164  1.016920091   0.002949459
 165  1.016920091   0.002921239
 166  1.016920091   0.002892663
 167  1.016920091   0.002861597
 168  1.016920091   0.002826147
 169  1.016920091   0.002795299
 170  1.016920091   0.002772931
 171  1.016920091   0.002739304
 172  1.016920091   0.002718216
 173  1.016920091   0.002701727
 174  1.016920091   0.002674448
 175  1.016920091   0.002636298
 176  1.016920091   0.002607974
 177  1.016920091   0.002591064
 178  1.016920091   0.002560090
 179  1.016920091   0.002542669
 180  1.016920091   0.002516210
 181  1.016920091   0.002498805
 182  1.016920091   0.002473269
 183  1.016920091   0.002456052
 184  1.016920091   0.002436792
 185  1.016920091   0.002413139
 186  1.016920091   0.002402120
 187  1.016920091   0.002379886
 188  1.016920091   0.002363135
 189  1.016920091   0.002338374
 190  1.016920091   0.002331762
 191  1.016920091   0.002304678
 192  1.016920091   0.002283654
 193  1.016920091   0.002264643
 194  1.016920091   0.002257459
 195  1.016920091   0.002242501
 196  1.016920091   0.002231690
 197  1.016920091   0.002216914
 198  1.016920091   0.002207591
 199  1.016920091   0.002187790
 200  1.016920091   0.002167804
 201  1.016920091   0.002164019
 202  1.016920091   0.002150758
 203  1.016920091   0.002137570
 204  1.016920091   0.002126931
 205  1.016920091   0.002120808
 206  1.016920091   0.002112511
 207  1.016920091   0.002094478
 208  1.016920091   0.002091029
 209  1.016920091   0.002085889
 210  1.016920091   0.002075967
 211  1.016920091   0.002067365
 212  1.016920091   0.002050807
 213  1.016920091   0.002055498
 214  1.016920091   0.002036803
 215  1.016920091   0.002038294
 216  1.016920091   0.002020939
 217  1.016920091   0.002032136
 218  1.016920091   0.002021350
 219  1.016920091   0.002022978
 220  1.016920091   0.002020964
 221  1.016920091   0.002019498
 222  1.016920091   0.002019369
 223  1.016920091   0.002008040
 224  1.016920091   0.002007019
 225  1.016920091   0.002003489
 226  1.016920091   0.002009793
 227  1.016920091   0.002008070
 228  1.016920091   0.002017959
 229  1.016920091   0.002018080
 230  1.016920091   0.002029137
 231  1.016920091   0.002032848
 232  1.016920091   0.002051878
 233  1.016920091   0.002045761
 234  1.016920091   0.002051811
 235  1.016920091   0.002054519
 236  1.016920091   0.002076369
 237  1.016920091   0.002063271
 238  1.016920091   0.002076483
 239  1.016920091   0.002081930
 240  1.016920091   0.002103234
 241  1.016920091   0.002098494
 242  1.016920091   0.002118255
 243  1.016920091   0.002133915
 244  1.016920091   0.002153689
 245  1.016920091   0.002162101
 246  1.016920091   0.002182182
 247  1.016920091   0.002193686
 248  1.016920091   0.002216658
 249  1.016920091   0.002217741
 250  1.011280094   0.002208292
 251  1.011280094   0.002202777
 252  1.011280094   0.002189176
 253  1.011280094   0.002178966
 254  1.011280094   0.002154363
 255  1.011280094   0.002112894
 256  1.011280094   0.002118442
 257  1.011280094   0.002114129
 258  1.011280094   0.002096250
 259  1.011280094   0.002088747
 260  1.011280094   0.002067600
 261  1.011280094   0.002056362
 262  1.011280094   0.002017033
 263  1.011280094   0.002018984
 264  1.011280094   0.002021840
 265  1.011280094   0.002010463
 266  1.011280094   0.001986984
 267  1.011280094   0.001981801
 268  1.011280094   0.001962773
 269  1.011280094   0.001932916
 270  1.011280094   0.001936271
 271  1.011280094   0.001926245
 272  1.011280094   0.001899090
 273  1.011280094   0.001893734
 274  1.011280094   0.001889527
 275  1.011280094   0.001881998
 276  1.011280094   0.001870188
 277  1.011280094   0.001865878
 278  1.011280094   0.001846808
 279  1.011280094   0.001848213
 280  1.011280094   0.001815067
 281  1.011280094   0.001821033
 282  1.011280094   0.001827377
 283  1.011280094   0.001802783
 284  1.011280094   0.001781876
 285  1.011280094   0.001792505
 286  1.011280094   0.001780858
 287  1.011280094   0.001753016
 288  1.011280094   0.001751143
 289  1.011280094   0.001744723
 290  1.011280094   0.001738361
 291  1.011280094   0.001720316
 292  1.011280094   0.001736555
 293  1.011280094   0.001710636
 294  1.011280094   0.001711109
 295  1.011280094   0.001722563
 296  1.011280094   0.001692413
 297  1.011280094   0.001698727
 298  1.011280094   0.001677457
 299  1.011280094   0.001662159
 300  1.011280094   0.001660721
 301  1.011280094   0.001643073
 302  1.011280094   0.001648769
 303  1.011280094   0.001638609
 304  1.011280094   0.001638436
 305  1.011280094   0.001630308
 306  1.011280094   0.001595110
 307  1.011280094   0.001606533
 308  1.011280094   0.001604336
 309  1.011280094   0.001605258
 310  1.011280094   0.001599391
 311  1.011280094   0.001593110
 312  1.011280094   0.001585353
 313  1.011280094   0.001552947
 314  1.011280094   0.001594561
 315  1.011280094   0.001589362
 316  1.011280094   0.001556935
 317  1.011280094   0.001534432
 318  1.011280094   0.001566004
 319  1.011280094   0.001563758
 320  1.011280094   0.001531025
 321  1.011280094   0.001498004
 322  1.011280094   0.001568254
 323  1.011280094   0.001536343
 324  1.011280094   0.001516303
 325  1.011280094   0.001496981
 326  1.011280094   0.001538766
 327  1.011280094   0.001513469
 328  1.011280094   0.001504941
 329  1.011280094   0.001486035
 330  1.011280094   0.001507844
 331  1.011280094   0.001506048
